Title: Gale2013MORB-8

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.146709 50.0722 1.55599 15.039 1.46218 9.1041 0.175958 7.7949 11.58 2.90816 0.13478 0.172788
5000.00 1568.15 100.146864 50.0721 1.55599 15.039 1.46372 9.10271 0.175958 7.79489 11.5799 2.90816 0.13478 0.172788
5000.00 1563.15 100.147024 50.072 1.55598 15.039 1.46531 9.10126 0.175958 7.79487 11.5799 2.90815 0.13478 0.172787
5000.00 1558.15 100.147189 50.0719 1.55598 15.0389 1.46696 9.09976 0.175958 7.79486 11.5799 2.90815 0.134779 0.172787
5000.00 1553.15 100.147360 50.0719 1.55598 15.0389 1.46866 9.09821 0.175957 7.79485 11.5799 2.90814 0.134779 0.172787
5000.00 1548.15 100.147537 50.0718 1.55597 15.0389 1.47042 9.0966 0.175957 7.79483 11.5799 2.90814 0.134779 0.172787
5000.00 1543.15 100.147720 50.0717 1.55597 15.0389 1.47224 9.09495 0.175957 7.79482 11.5798 2.90813 0.134779 0.172786
5000.00 1538.15 100.147707 50.0717 1.55597 15.0389 1.47211 9.09507 0.175957 7.79482 11.5798 2.90813 0.134779 0.172786
5000.00 1533.15 100.147689 50.0717 1.55597 15.0389 1.47193 9.09522 0.175957 7.79482 11.5798 2.90813 0.134779 0.172786
5000.00 1528.15 100.147873 50.0716 1.55597 15.0388 1.47376 9.09356 0.175956 7.79481 11.5798 2.90813 0.134778 0.172786
5000.00 1523.15 100.148245 50.0714 1.55596 15.0388 1.47746 9.09019 0.175956 7.79478 11.5798 2.90812 0.134778 0.172785
5000.00 1518.15 100.148793 50.0711 1.55596 15.0387 1.48291 9.08523 0.175955 7.79474 11.5797 2.9081 0.134777 0.172784
5000.00 1513.15 100.148769 50.0711 1.55596 15.0387 1.48267 9.08545 0.175955 7.79474 11.5797 2.9081 0.134777 0.172784
5000.00 1508.15 100.148022 50.0715 1.55597 15.0388 1.47524 9.09221 0.175956 7.7948 11.5798 2.90812 0.134778 0.172786
5000.00 1503.15 100.147183 50.0719 1.55598 15.0389 1.46689 9.09981 0.175958 7.79486 11.5799 2.90815 0.134779 0.172787
5000.00 1498.15 100.146351 50.0724 1.55599 15.0391 1.45861 9.10735 0.175959 7.79493 11.58 2.90817 0.13478 0.172789
5000.00 1493.15 100.145598 50.0727 1.55601 15.0392 1.45112 9.11417 0.17596 7.79498 11.5801 2.9082 0.134781 0.17279
5000.00 1488.15 100.145014 50.073 1.55601 15.0393 1.44531 9.11946 0.175961 7.79503 11.5802 2.90821 0.134782 0.172791
